Gene name	Number of transposons per gene	Number of reads per gene
PSP1	23	302
SMT3	4	5
YDR526C	2	1
RBA50	14	237
CAB1	19	419
WBP1	15	182
MMS21	17	532
SNU13	1	0
MCM3	31	467
HYP2	8	92
UTR5	97	3953
POL5	24	684
PCM1	15	426
PMI40	15	167
YND1	117	4091
NUG1	35	476
SEC3	75	2226
NTF2	2	5
PRE1	6	421
PRP22	72	2225
BIM1	47	2001
SPC25	13	175
RPN3	24	975
SRB4	19	257
PRO3	5	33
GCD11	6	89
ARB1	28	285
KRE29	11	172
SAH1	19	394
ISD11	7	79
FCY21	43	1307
YOS1	1	0
UTP7	17	333
TSC11	61	1718
PUP3	5	37
RTT105	16	572
MAM1	18	400
LSM4	4	8
RSP5	22	349
NSA2	10	174
LCP5	10	151
GLC7	5	19
GDI1	11	140
LSM5	7	98
SCC4	50	833
SPT15	14	196
COG3	20	585
BUR6	11	102
PAB1	8	105
CCA1	19	351
RAD3	20	242
BRR2	60	1192
SPB4	23	393
SEC4	6	21
SMC1	23	279
CDC4	30	597
GNA1	8	28
SMX2	1	0
FRS2	23	357
EPL1	35	706
CAK1	9	269
MOB2	25	305
TUB2	18	267
YPT1	10	107
ACT1	16	114
SEC53	2	1
NIC96	68	2622
YPI1	8	26
RPN11	7	69
SAD1	14	273
ECO1	7	43
CDC14	22	514
PTR3	36	638
SMC2	43	916
RSC8	17	184
KEG1	4	84
PRE4	17	181
RET2	61	1846
RPN12	11	155
ERG26	9	188
PMA1	13	210
SCL1	10	79
PUF4	96	2661
JAC1	14	185
STT3	34	876
RPL30	4	3
HEM2	15	160
RNA15	12	146
ALG13	1	0
RPT6	8	34
OLE1	13	206
DUO1	18	425
ALG2	14	242
MNP1	9	54
YGL069C	9	60
HSF1	45	1495
YGL074C	24	1092
MPS2	26	472
NBP35	23	671
NUP145	40	988
SPC105	26	672
SRM1	25	470
USE1	2	1
LSG1	12	133
YGL102C	9	69
RPL28	13	139
NSA1	15	309
TAF6	1	0
SLD3	29	668
CDC20	28	403
PRP43	39	792
NAB2	17	74
RPS2	1	0
CWC23	10	30
CEG1	2	4
SEC27	35	472
GPI10	15	354
TIP20	29	464
INO80	69	1688
CDC43	20	517
CUP2	26	869
SUA5	13	279
ROK1	20	449
NUP49	27	620
ATG1	57	1744
MCM6	49	773
SPT16	28	484
VRG4	13	89
SEC15	19	228
CSE1	35	577
YGL239C	10	330
GUS1	12	162
BRR6	7	66
SWC4	52	2964
TFG2	22	246
SEC9	11	171
SNU71	51	934
THG1	8	176
ERV1	9	71
POP6	7	56
TAM41	27	470
TFC4	28	449
UFD1	14	208
ERG25	14	137
VHT1	21	487
YGR073C	3	8
SMD1	1	0
PRP38	0	0
TOM20	11	107
GCD2	19	601
UTP22	17	465
PRP31	31	656
VAS1	42	953
RRP46	6	23
ESP1	30	363
TEL2	18	250
NOP7	12	152
DAM1	15	209
YGR114C	11	225
YGR115C	3	16
SPT6	40	957
NUP57	25	312
COG2	6	169
UTP8	11	74
CBF2	35	970
ENP2	39	845
NAT2	24	428
PTI1	5	87
MTR3	10	145
YIP1	9	113
ERG1	7	104
OKP1	22	756
TYS1	10	167
TFG1	12	80
YGR190C	2	1
HIP1	22	363
SKI6	7	164
YPP1	18	542
ZPR1	16	228
GPI1	11	372
CRM1	25	684
LSC2	57	1398
SDA1	30	381
BRF1	28	442
NOP19	7	25
PUP2	10	158
MES1	25	478
YGR265W	17	561
FOL2	10	157
TAF1	30	533
CAB4	4	10
CWC22	22	379
PXR1	9	322
PAU12	28	348
RPS20	1	0
ARN2	32	809
TIM10	13	354
ERG11	13	84
SPO13	27	490
DED81	18	304
YHR020W	18	430
MYO1	70	1413
MAS2	8	22
BRL1	19	552
BCD1	38	859
NCP1	31	308
CPR2	38	1272
MED6	24	1380
RPP1	4	56
RRP3	27	333
DYS1	25	528
RRP4	12	64
TRM5	17	450
ERG7	26	372
NOP10	0	0
QNS1	25	462
KSP1	57	1133
SAM35	13	335
STE12	47	1464
IPI1	4	59
NAM8	53	2332
RPF1	4	6
SFB3	72	1765
BIG1	6	59
CDC12	6	33
ORC6	14	167
YHR122W	18	375
RPC10	0	0
IMP3	17	247
DNA2	47	644
CDC23	33	942
NMD3	15	178
SPC97	34	852
KOG1	39	1124
GPI16	21	273
ERG9	20	554
UTP9	32	651
RIX1	21	344
CFD1	27	1895
BET1	4	14
FAF1	13	181
RPB3	16	322
TIM44	15	244
IRR1	53	940
ULP2	63	2092
MET30	30	452
NEO1	24	383
MMF1	32	1452
SNP1	19	272
ARC15	4	15
YRB2	9	22
SEC6	26	363
RPN2	38	582
THS1	26	531
CAB2	10	189
UTP25	36	639
SHQ1	16	338
MOB1	14	94
SEC24	45	896
NUP159	51	1040
RHO3	11	154
STH1	28	826
TAO3	114	2876
CCT2	20	459
SSL2	48	898
NDC80	33	846
SLN1	31	647
MCM10	32	1815
DJP1	55	1595
PAN1	199	7383
PRI1	7	39
DSN1	26	389
STS1	17	384
SQT1	21	569
RPR2	9	92
SEC11	5	36
PRE3	8	163
OST1	14	238
CYR1	82	1842
CCT8	22	622
YJL009W	17	693
NOP9	40	714
RPC17	3	8
CCT3	9	47
YJL015C	54	3404
MPS3	80	2502
RRN7	26	434
RNR2	29	634
BET4	2	2
YJL032W	0	0
HCA4	19	218
KAR2	24	177
TAD2	12	194
NUP192	34	333
NSP1	9	62
MTR4	44	732
TIM54	23	692
NUP82	21	309
UTP18	20	243
PSF2	10	218
SMC3	24	530
NET1	74	1819
ARP4	4	3
EXO70	19	436
YJL086C	29	795
TRL1	8	84
DPB11	19	289
GWT1	8	104
PHS1	12	182
PAM16	3	2
IME2	49	1719
UTP10	59	936
CCT7	11	180
ASF1	18	247
MTC1	35	995
GCD14	15	464
TIM17	10	304
SSY5	34	1056
FAR1	92	3633
TPK1	35	838
ERG20	19	242
RFA3	0	0
KRE9	4	33
CDC6	4	89
YJL195C	0	0
YJL202C	10	269
PRP21	12	215
MPP10	41	1071
MRX12	150	5989
POL31	8	22
SUI2	22	487
YJR012C	54	2759
GPI14	11	113
ILV3	26	325
ESS1	13	209
LSM8	2	2
YJR023C	7	19
URB2	20	529
NUP85	28	513
SSC1	0	0
TAH11	11	225
CDC8	13	76
CCT5	40	909
ARP3	32	449
YAE1	3	4
RFC2	15	234
NPA3	37	1236
CDC11	31	760
FIP1	10	209
SFC1	39	866
NNF1	9	57
RPS5	1	0
YJR141W	5	16
AUR1	25	568
SFT1	22	1150
PRP40	40	1023
ARC19	0	0
URB1	62	1370
SWD2	9	145
RAM2	14	417
MAK11	30	1579
CDC16	68	2095
URA6	9	125
TFA1	25	548
TTI1	32	419
UGP1	20	343
YKL036C	56	1877
SPC42	13	100
PRI2	21	296
CSE4	7	113
ASK1	30	1011
TOA2	2	1
MPE1	35	544
FBA1	7	16
DHR2	16	271
RRP14	8	255
YKL083W	1	0
CAB3	24	244
MIF2	4	5
YJU2	13	203
UTP11	16	415
HSL1	59	962
GFA1	23	350
SLD2	29	768
YKL111C	17	473
ABF1	34	926
SRP21	8	171
RRN3	19	305
HSK3	5	97
SDH3	6	49
RPC25	5	7
RPT1	8	70
GPM1	7	60
YKL153W	5	17
SRP102	8	48
MCD4	38	707
TPK3	25	738
EBP2	9	152
SNU114	19	216
RPL17A	3	42
FAS1	53	1291
MTR2	11	114
HYM1	20	414
ACP1	7	67
SDS22	7	102
MIA40	8	91
YKT6	7	57
TOR2	96	2144
LOS1	75	2387
UBA1	19	315
PAP1	27	1051
ECM9	27	314
RSC4	23	276
NTR2	18	175
RPC37	8	116
SPC34	11	94
KAE1	19	514
RPS21A	18	297
TFA2	0	0
LAS1	11	255
BET3	8	119
DRE2	16	127
TRZ1	27	906
RPF2	11	317
DAD2	5	74
PRP16	41	631
SFI1	41	1277
ORC3	21	120
DRS1	30	637
SOF1	35	727
DPS1	18	351
GPI13	29	364
RIX7	18	149
GRC3	12	51
PRP19	2	3
YLL037W	13	124
COF1	8	78
NOC3	21	149
SSL1	22	429
NSE1	30	843
PAM18	3	3
RLP24	3	6
TEN1	1	0
GAT3	12	221
SDO1	20	340
SED5	4	32
RPL15A	3	16
RSC58	3	12
STU2	44	1114
FCF2	19	537
REX2	65	3903
FRS1	26	384
SPC3	5	23
RGR1	43	710
RPL10	2	3
YLR076C	1	0
BOS1	10	197
SMC4	34	573
GAA1	30	741
HRT3	22	408
MIM2	9	72
ERG27	13	88
YLR101C	7	29
CDC45	14	175
SEN2	12	116
MDN1	108	2379
CFT2	16	300
MSL5	15	315
CLF1	39	1028
APC2	23	606
DIP2	22	484
USB1	4	6
YLR140W	22	787
RRN5	13	126
RMP1	8	47
SMD3	5	80
ACS2	32	999
MAS1	17	341
SEC10	18	447
RPS31	8	29
CBF5	20	324
EMG1	11	102
NMT1	3	2
PWP1	23	760
NOP56	8	68
YLR198C	3	3
SEC13	10	231
TUB4	8	239
CDC123	11	92
CCC1	20	287
UTP13	19	290
IFH1	44	1579
CDC42	3	4
YLR230W	5	21
GPN3	5	26
YEF3	21	647
HSP60	8	162
YCS4	27	460
MCM5	24	325
SMD2	4	11
DBP9	1	0
YSH1	24	291
GCD7	10	78
YHC1	16	527
STT4	66	1135
CDC25	51	1003
CDC3	24	544
TAD3	16	285
YLR317W	5	45
SFH1	18	513
CWC24	13	382
RPS25B	7	64
SGD1	30	726
YLR339C	0	0
RPP0	1	0
RPL26A	22	255
KAP95	22	507
ILV5	27	486
ADE13	7	27
STP3	30	1231
SEC61	13	290
YLR379W	4	24
AFG2	16	235
SFP1	34	558
UTP21	29	652
SPP382	24	201
SEN1	38	580
LSM3	3	2
SEC39	12	163
NBP1	16	490
YLR458W	4	9
GAB1	0	0
SPT5	53	2015
TAF11	10	81
NSE5	22	476
YML6	19	259
NDC1	28	868
RRN11	7	27
PRP39	15	241
RSE1	78	2522
TEM1	8	58
ORC1	28	485
ITT1	31	1128
POB3	8	147
BET5	5	45
TUB1	17	156
RPM2	45	1204
PRE8	1	0
UTP14	52	936
TAF13	2	2
SEC65	4	11
TAF8	18	373
PGA3	21	422
ERG13	24	381
RSC9	27	335
MSC1	50	951
ERO1	24	471
CDC5	13	159
TAF4	13	179
SEC59	23	518
TAP42	10	175
HOF1	42	1811
ARP9	8	78
MCM1	9	127
NUP116	44	896
ERB1	17	158
SEN15	3	15
RNA14	16	185
MOT3	9	15
TVP18	15	993
PDS5	32	689
SEC14	3	87
UTP15	22	425
CTF13	11	319
MED11	5	17
FOL3	24	603
SPC24	4	12
ECM16	46	925
RRB1	17	253
ERG29	23	464
PSO2	51	1257
TIF34	20	376
SWP1	14	138
MSS11	33	848
CEP3	25	649
SPT21	48	1153
RTP1	35	881
VTI1	6	82
CIK1	23	632
ROT1	13	198
TOM40	6	61
ERG12	20	185
DML1	11	83
CEF1	21	897
TRS130	26	359
ERG8	21	136
TAF7	17	171
RRP5	42	474
RNA1	17	282
TAF9	2	1
RNT1	24	256
CUS1	42	1817
TIF11	3	13
PRP24	5	67
RRN9	16	272
FCP1	22	218
GPI12	4	25
HSH155	29	491
HAS1	11	92
YMR290W-A	8	33
LCB1	22	362
LIP1	5	34
ATM1	25	470
PSE1	26	480
NIP1	26	447
PRE5	6	53
RLP7	4	61
LST8	6	24
SIS1	6	12
ARK1	72	2719
KSH1	8	264
SAM50	9	139
GPI15	11	92
BDP1	21	668
NOP2	28	363
GCD10	24	1407
IMP4	3	12
TOP2	25	753
POL1	65	1969
MET4	16	138
NOP15	6	18
DBP2	65	1041
RPC19	1	0
YNL114C	3	60
DCP2	32	300
NAF1	18	269
SPC98	32	833
TOM22	0	0
KRE33	17	543
NAM9	29	828
YSF3	9	117
PGA2	3	2
YNL150W	2	1
RPC31	15	204
INN1	11	207
PGA1	4	10
CBK1	42	1478
RPL42A	9	119
RIA1	40	797
APC1	58	1111
RPS3	1	0
YNL181W	16	184
IPI3	12	105
KAR1	4	47
SRP1	5	43
RIO2	10	66
RAP1	50	994
POP1	35	705
SSU72	4	7
CSL4	11	312
NAR1	20	402
SUI1	9	52
CWC25	8	34
YNL247W	29	474
NRD1	22	280
FOL1	25	786
DSL1	38	1176
LTO1	7	265
ORC5	4	18
POL2	93	1944
YIF1	13	155
PIK1	26	463
SEC2	17	286
POP3	24	1114
SEC21	30	789
RFC3	9	218
MRPS18	14	85
KRI1	10	113
ZIM17	11	439
RFA2	3	4
EMW1	20	473
PFS2	18	157
RPC34	20	251
PRP2	51	1197
ACC1	88	2090
TIM23	10	155
SEC12	28	650
ARC35	14	276
DBP6	24	343
MVD1	5	8
TRM112	7	93
NOG2	14	110
ESF2	18	267
RPB11	1	0
RCL1	23	516
DIS3	40	711
TSR4	7	20
MIM1	9	144
SMC5	43	930
PRE6	11	201
RPS15	10	133
RIB2	31	799
NUF2	16	339
BRX1	18	422
AVO1	56	1506
RFC4	16	393
WRS1	17	166
TPT1	7	133
RPL18A	14	197
HRP1	6	28
RPL25	1	0
ALR1	35	1315
HRT1	16	508
YOL134C	21	973
MED7	12	410
CDC33	2	1
NOP8	22	462
PSF3	6	61
DCP1	4	13
UTP23	15	270
HSP10	0	0
DBP5	24	592
RAT1	16	242
NOB1	24	581
SGT1	22	441
SLD7	15	207
RPL3	7	91
CDC21	16	389
UFE1	13	233
RTS2	21	367
RKI1	7	69
NUP1	17	331
YOR102W	4	39
OST2	1	0
VAM3	8	28
TFC7	11	37
RPO31	41	938
RPT5	13	197
RIO1	14	185
PFY1	3	4
THI80	18	520
YOR146W	0	0
SPP2	4	27
SMP3	12	173
RPB2	37	575
PDR5	102	3424
PUP1	14	258
SME1	6	34
MTR10	13	218
GLN4	21	535
YOR169C	1	0
MED4	15	248
HEM15	25	1058
LAS17	17	271
TOA1	3	6
YOR203W	25	497
DED1	14	184
NOC2	28	630
RET1	35	528
RPB10	4	4
RFC1	44	841
YOR218C	10	47
RPB8	8	144
WTM2	61	1460
MGE1	4	83
KIN4	43	946
DFR1	12	372
ESA1	14	209
APC5	10	204
CLP1	12	189
SEC63	20	322
TRE2	27	240
CDC31	0	0
RPT4	12	134
GCD1	22	347
RPN8	12	48
GPN2	14	159
FSF1	20	307
YTM1	7	92
HEM4	12	182
PLP2	11	171
YOR282W	15	844
RRP36	5	17
RRS1	6	19
NOP58	13	146
HSH49	4	10
MYO2	58	1375
SCD5	25	323
ALA1	36	1037
KRE5	51	1249
RPA43	11	107
RPA190	32	492
SOG2	60	1278
PRT1	32	1040
PRE10	3	14
MRS6	20	245
NDD1	9	189
NUD1	26	529
TFC8	18	350
RET3	3	17
TAF3	36	1337
RRP12	41	628
SWI1	41	686
ULP1	27	263
ERG10	7	231
NOP4	38	1010
TIM50	17	348
GCR1	35	564
GPI2	13	110
MOT1	66	1769
SEN54	8	51
SEC16	55	1351
NOG1	29	504
SEC62	19	298
IDI1	15	494
TFB2	18	438
SPC29	12	160
NAN1	22	249
TBF1	7	78
RPL5	6	59
GIP3	81	1941
YPL142C	1	0
RPL33A	8	123
NOP53	12	39
PRP46	30	1092
RAD53	40	628
CDC60	27	815
MEX67	17	313
SPT14	31	812
NAB3	18	310
TPK2	28	743
HRR25	34	562
TYW1	44	1470
IPL1	8	76
SRP72	17	231
NIP7	7	65
BMS1	38	961
SAR1	16	160
CET1	16	175
FAS2	41	1020
NSL1	14	318
RVB2	34	521
SUI3	9	32
YPL238C	2	1
IQG1	41	776
SRP68	8	22
YPL251W	2	63
YAH1	9	268
BBP1	9	138
DIM1	14	180
RPA135	45	820
TIF6	3	2
MCM4	35	716
CCL1	13	111
HTS1	23	330
ARP7	18	175
GLN1	25	492
TIP41	31	823
TIF5	15	254
TAH18	16	233
SEC8	50	1289
TFB4	16	246
DIB1	10	229
ASA1	5	21
SUA7	15	264
SRP54	16	148
RDS3	6	49
PRE2	18	566
FHL1	31	730
COG4	31	711
YTH1	14	146
RPN7	7	116
RPC40	14	267
DBF20	39	1598
MRD1	33	651
PIS1	14	426
CLB5	35	820
CTR1	43	1093
YLH47	40	1678
SPN1	10	71
YPR136C	1	0
RRP9	11	118
YPR142C	34	1264
RRP15	13	410
NOC4	22	613
SGV1	36	625
ORC4	13	174
RHO1	2	1
NUT2	12	622
JIP5	27	396
DPB2	17	422
BET2	8	66
YPR177C	13	384
PRP4	43	1378
AOS1	3	3
SEC23	25	357
SMX3	0	0
DPM1	11	170
PZF1	11	101
RPO26	13	165
RPC82	26	905
