Gene name	Number of transposons per gene	Number of reads per gene
PSF1	2	1
DAD1	2	2
FAL1	11	279
SES1	10	164
KRS1	30	1180
RSM10	6	16
HEM13	1	0
RPC11	2	2
BAP3	42	1856
HEM12	18	309
TPI1	1	0
DBF4	13	293
YDR053W	3	3
CDC34	11	204
MAK21	32	595
LCB2	16	549
RPS13	6	29
PDC2	9	100
STN1	20	352
SSS1	1	0
RRP1	3	3
SLU7	11	186
RLI1	13	87
PDS1	8	35
APC4	21	301
INO2	14	440
DOP1	41	1263
TAF12	6	52
CTH1	17	270
SSY1	7	25
SEC1	28	444
SEC5	21	279
TAF10	5	42
CDC37	19	495
SEC7	53	1529
SUP35	14	161
UBC1	8	62
SCC2	33	1017
CDC1	11	160
YDR187C	10	316
CCT6	25	520
SLY1	12	109
RVB1	7	88
CAB5	9	29
SPC19	5	8
MSS4	30	830
GCD6	14	344
TCP1	9	34
HTB1	5	20
PCF11	11	209
COX20	20	478
HEM1	23	323
RTN1	19	250
PRP42	1	0
FMN1	5	70
SEC26	20	669
SNU56	10	115
PRP28	12	134
TRS23	7	144
CIA1	14	282
RRP45	9	91
NSE3	7	48
SRP101	15	307
BFR2	9	40
CFT1	31	611
GPI11	6	81
RSC3	25	167
SRB7	6	62
TFB1	13	526
UTP4	12	236
YCG1	33	720
YDR327W	7	127
SKP1	8	136
GPI8	13	338
FCF1	0	0
YDR341C	27	440
TRR1	7	50
YDR355C	5	567
SPC110	25	723
BCP1	23	808
TFC6	26	386
ESF1	13	304
KEI1	10	127
FRQ1	3	6
ARH1	10	52
YRA1	14	136
SAC7	24	305
UBA2	23	777
RPT3	8	93
YDR396W	9	110
NCB2	10	119
UTP5	9	184
RPB7	0	0
TRS120	34	898
RRP17	1	0
YDR413C	1	0
SYF1	34	553
RPL12B	4	46
RPN9	9	30
TIF35	3	17
GPI17	20	228
GPI19	5	20
UTP6	13	169
GUK1	0	0
TFB3	5	20
SPP41	16	383
TLG1	10	207
UGO1	21	400
TRS31	14	329
PRP3	22	398
SNM1	4	18
RIB3	9	42
SLD5	16	552
SEC20	8	37
LCD1	27	434
PSP1	21	485
SMT3	8	129
YDR526C	5	53
RBA50	19	953
CAB1	17	413
WBP1	12	87
MMS21	18	228
SNU13	0	0
MCM3	28	510
HYP2	12	966
UTR5	97	4416
POL5	27	529
PCM1	16	259
PMI40	16	171
YND1	100	5683
NUG1	31	762
SEC3	79	2760
NTF2	1	0
PRE1	4	11
PRP22	56	2072
BIM1	33	1746
SPC25	9	143
RPN3	16	310
SRB4	19	820
PRO3	4	101
GCD11	11	112
ARB1	23	536
KRE29	10	149
SAH1	15	266
ISD11	4	28
FCY21	38	1237
YOS1	1	0
UTP7	15	367
TSC11	48	1282
PUP3	4	19
RTT105	23	663
MAM1	13	58
LSM4	1	0
RSP5	17	310
NSA2	7	62
LCP5	7	233
GLC7	8	99
GDI1	16	289
LSM5	5	19
SCC4	38	721
SPT15	9	445
COG3	18	429
BUR6	11	414
PAB1	6	12
CCA1	16	349
RAD3	24	417
BRR2	56	1441
SPB4	14	411
SEC4	3	10
SMC1	24	351
CDC4	31	732
GNA1	10	195
SMX2	0	0
FRS2	27	967
EPL1	49	1559
CAK1	3	52
MOB2	14	164
TUB2	28	778
YPT1	11	186
ACT1	12	155
SEC53	2	3
NIC96	64	3097
YPI1	8	230
RPN11	7	77
SAD1	15	254
ECO1	9	81
CDC14	22	848
PTR3	39	1193
SMC2	34	691
RSC8	20	342
KEG1	2	4
PRE4	24	390
RET2	59	1601
RPN12	10	317
ERG26	15	254
PMA1	11	206
SCL1	10	96
PUF4	82	4309
JAC1	10	120
STT3	41	1842
RPL30	4	4
HEM2	11	122
RNA15	3	23
ALG13	2	28
RPT6	3	3
OLE1	6	95
DUO1	18	431
ALG2	10	330
MNP1	5	35
YGL069C	7	61
HSF1	64	3283
YGL074C	18	865
MPS2	22	399
NBP35	19	386
NUP145	35	557
SPC105	29	555
SRM1	21	563
USE1	1	0
LSG1	17	100
YGL102C	4	3
RPL28	7	31
NSA1	10	188
TAF6	0	0
SLD3	21	782
CDC20	23	525
PRP43	33	805
NAB2	19	383
RPS2	2	3
CWC23	4	7
CEG1	2	2
SEC27	28	884
GPI10	12	222
TIP20	30	1368
INO80	69	2577
CDC43	15	157
CUP2	11	321
SUA5	15	309
ROK1	14	398
NUP49	17	196
ATG1	47	747
MCM6	50	1256
SPT16	25	648
VRG4	7	84
SEC15	20	450
CSE1	31	823
YGL239C	12	122
GUS1	13	140
BRR6	4	20
SWC4	53	2940
TFG2	16	300
SEC9	11	97
SNU71	45	991
THG1	5	11
ERV1	8	48
POP6	8	112
TAM41	19	247
TFC4	30	819
UFD1	9	337
ERG25	11	636
VHT1	20	273
YGR073C	6	11
SMD1	1	0
PRP38	3	36
TOM20	7	111
GCD2	11	210
UTP22	19	717
PRP31	20	549
VAS1	41	1622
RRP46	4	9
ESP1	21	645
TEL2	12	243
NOP7	6	46
DAM1	11	205
YGR114C	15	387
YGR115C	4	46
SPT6	33	815
NUP57	14	251
COG2	3	85
UTP8	9	54
CBF2	24	778
ENP2	38	1430
NAT2	17	690
PTI1	9	182
MTR3	9	131
YIP1	6	120
ERG1	10	131
OKP1	22	675
TYS1	10	168
TFG1	15	433
YGR190C	1	0
HIP1	16	299
SKI6	6	282
YPP1	14	215
ZPR1	15	186
GPI1	11	143
CRM1	34	782
LSC2	54	2325
SDA1	38	808
BRF1	18	190
NOP19	3	15
PUP2	7	50
MES1	22	609
YGR265W	16	1017
FOL2	7	48
TAF1	24	551
CAB4	5	16
CWC22	17	495
PXR1	11	55
PAU12	24	367
RPS20	1	0
ARN2	37	1521
TIM10	12	433
ERG11	14	224
SPO13	23	713
DED81	20	395
YHR020W	17	271
MYO1	49	1368
MAS2	6	35
BRL1	23	666
BCD1	29	879
NCP1	26	411
CPR2	37	2075
MED6	16	374
RPP1	4	12
RRP3	24	390
DYS1	24	440
RRP4	12	136
TRM5	15	549
ERG7	21	199
NOP10	0	0
QNS1	20	397
KSP1	59	1737
SAM35	8	143
STE12	46	1224
IPI1	5	47
NAM8	40	2279
RPF1	4	14
SFB3	59	1715
BIG1	5	23
CDC12	2	1
ORC6	12	201
YHR122W	18	564
RPC10	0	0
IMP3	14	215
DNA2	28	565
CDC23	32	1129
NMD3	14	269
SPC97	28	1118
KOG1	47	2011
GPI16	19	897
ERG9	14	227
UTP9	36	1346
RIX1	10	429
CFD1	27	2353
BET1	2	3
FAF1	13	393
RPB3	20	524
TIM44	14	196
IRR1	35	774
ULP2	64	2386
MET30	38	1017
NEO1	25	682
MMF1	26	703
SNP1	15	331
ARC15	1	0
YRB2	8	88
SEC6	32	699
RPN2	37	1298
THS1	17	576
CAB2	6	113
UTP25	28	480
SHQ1	24	447
MOB1	6	170
SEC24	38	963
NUP159	43	1117
RHO3	12	562
STH1	26	630
TAO3	87	1754
CCT2	27	883
SSL2	33	1125
NDC80	26	640
SLN1	27	841
MCM10	24	673
DJP1	53	2270
PAN1	150	6047
PRI1	6	71
DSN1	22	491
STS1	13	225
SQT1	20	613
RPR2	5	27
SEC11	2	22
PRE3	6	82
OST1	8	177
CYR1	80	2792
CCT8	20	914
YJL009W	15	943
NOP9	26	449
RPC17	4	83
CCT3	10	183
YJL015C	42	4357
MPS3	58	2036
RRN7	17	404
RNR2	20	1087
BET4	8	16
YJL032W	4	5
HCA4	22	621
KAR2	14	127
TAD2	10	136
NUP192	24	178
NSP1	4	6
MTR4	34	1250
TIM54	19	285
NUP82	11	324
UTP18	19	494
PSF2	6	117
SMC3	29	576
NET1	76	2196
ARP4	6	26
EXO70	25	632
YJL086C	22	560
TRL1	9	95
DPB11	23	730
GWT1	10	374
PHS1	8	248
PAM16	4	22
IME2	41	1566
UTP10	57	1786
CCT7	6	34
ASF1	13	197
MTC1	23	384
GCD14	20	279
TIM17	12	261
SSY5	32	1523
FAR1	65	2877
TPK1	33	1753
ERG20	9	100
RFA3	0	0
KRE9	3	21
CDC6	7	126
YJL195C	2	6
YJL202C	10	251
PRP21	15	655
MPP10	40	1719
MRX12	134	6022
POL31	5	23
SUI2	23	844
YJR012C	45	1813
GPI14	8	48
ILV3	30	1537
ESS1	6	438
LSM8	5	112
YJR023C	3	9
URB2	23	465
NUP85	25	560
SSC1	6	140
TAH11	9	157
CDC8	5	73
CCT5	36	812
ARP3	16	319
YAE1	5	26
RFC2	5	13
NPA3	36	1097
CDC11	18	377
FIP1	11	442
SFC1	30	1331
NNF1	9	26
RPS5	0	0
YJR141W	2	11
AUR1	27	915
SFT1	24	530
PRP40	29	713
ARC19	1	0
URB1	62	1480
SWD2	12	137
RAM2	11	336
MAK11	35	2255
CDC16	53	2836
URA6	9	207
TFA1	17	607
TTI1	24	534
UGP1	19	314
YKL036C	53	2156
SPC42	11	259
PRI2	18	310
CSE4	5	9
ASK1	40	1518
TOA2	3	6
MPE1	36	1444
FBA1	6	123
DHR2	17	447
RRP14	11	109
YKL083W	3	2
CAB3	26	523
MIF2	4	6
YJU2	7	107
UTP11	11	200
HSL1	52	791
GFA1	15	434
SLD2	13	169
YKL111C	12	219
ABF1	23	717
SRP21	9	59
RRN3	17	376
HSK3	2	3
SDH3	10	91
RPC25	5	46
RPT1	10	142
GPM1	7	79
YKL153W	4	42
SRP102	6	93
MCD4	30	560
TPK3	33	703
EBP2	9	62
SNU114	25	327
RPL17A	2	5
FAS1	45	1251
MTR2	10	199
HYM1	21	443
ACP1	6	150
SDS22	8	44
MIA40	8	114
YKT6	2	19
TOR2	85	2742
LOS1	65	2312
UBA1	15	233
PAP1	16	386
ECM9	26	665
RSC4	24	580
NTR2	12	43
RPC37	7	334
SPC34	15	399
KAE1	13	261
RPS21A	12	270
TFA2	0	0
LAS1	12	282
BET3	12	149
DRE2	12	226
TRZ1	28	572
RPF2	8	58
DAD2	6	54
PRP16	49	1249
SFI1	32	1238
ORC3	13	230
DRS1	23	734
SOF1	21	411
DPS1	25	530
GPI13	21	861
RIX7	14	278
GRC3	17	540
PRP19	3	3
YLL037W	10	128
COF1	7	106
NOC3	23	274
SSL1	14	306
NSE1	25	665
PAM18	1	0
RLP24	0	0
TEN1	0	0
GAT3	17	250
SDO1	8	226
SED5	7	239
RPL15A	5	52
RSC58	3	4
STU2	37	794
FCF2	14	284
REX2	66	4076
FRS1	28	896
SPC3	8	87
RGR1	49	1531
RPL10	2	4
YLR076C	1	0
BOS1	9	233
SMC4	23	713
GAA1	23	687
HRT3	17	267
MIM2	5	17
ERG27	13	112
YLR101C	15	86
CDC45	7	120
SEN2	10	379
MDN1	95	3725
CFT2	12	80
MSL5	13	149
CLF1	35	1061
APC2	18	515
DIP2	15	202
USB1	4	11
YLR140W	19	545
RRN5	17	329
RMP1	5	167
SMD3	4	16
ACS2	22	413
MAS1	16	374
SEC10	21	376
RPS31	5	105
CBF5	15	351
EMG1	5	79
NMT1	4	33
PWP1	21	630
NOP56	8	42
YLR198C	3	3
SEC13	19	618
TUB4	17	393
CDC123	6	25
CCC1	19	389
UTP13	25	699
IFH1	41	2720
CDC42	6	51
YLR230W	5	32
GPN3	3	8
YEF3	18	273
HSP60	12	243
YCS4	22	378
MCM5	20	285
SMD2	3	4
DBP9	3	3
YSH1	24	453
GCD7	7	129
YHC1	19	669
STT4	49	1152
CDC25	47	1065
CDC3	14	274
TAD3	17	177
YLR317W	6	24
SFH1	21	658
CWC24	13	207
RPS25B	5	20
SGD1	24	482
YLR339C	0	0
RPP0	1	0
RPL26A	11	113
KAP95	15	540
ILV5	24	636
ADE13	8	112
STP3	23	885
SEC61	18	151
YLR379W	6	21
AFG2	14	287
SFP1	31	793
UTP21	25	561
SPP382	8	101
SEN1	39	689
LSM3	1	0
SEC39	7	38
NBP1	12	182
YLR458W	8	104
GAB1	0	0
SPT5	56	1963
TAF11	5	99
NSE5	27	1071
YML6	15	306
NDC1	22	453
RRN11	10	267
PRP39	8	20
RSE1	59	2861
TEM1	9	58
ORC1	32	819
ITT1	25	506
POB3	8	181
BET5	2	1
TUB1	13	140
RPM2	37	648
PRE8	0	0
UTP14	48	1348
TAF13	1	0
SEC65	4	5
TAF8	19	845
PGA3	12	345
ERG13	26	573
RSC9	14	169
MSC1	44	1518
ERO1	22	782
CDC5	10	231
TAF4	21	206
SEC59	19	343
TAP42	11	197
HOF1	37	1567
ARP9	5	52
MCM1	11	353
NUP116	40	746
ERB1	12	175
SEN15	5	92
RNA14	14	136
MOT3	9	13
TVP18	12	294
PDS5	31	654
SEC14	3	22
UTP15	20	277
CTF13	13	314
MED11	8	98
FOL3	16	827
SPC24	7	30
ECM16	37	843
RRB1	18	212
ERG29	15	468
PSO2	52	2024
TIF34	11	306
SWP1	15	255
MSS11	38	865
CEP3	19	516
SPT21	49	1694
RTP1	22	518
VTI1	5	68
CIK1	18	374
ROT1	9	309
TOM40	2	2
ERG12	18	267
DML1	7	163
CEF1	25	969
TRS130	21	438
ERG8	13	539
TAF7	18	547
RRP5	43	940
RNA1	10	67
TAF9	2	13
RNT1	15	270
CUS1	39	2840
TIF11	4	11
PRP24	6	23
RRN9	9	112
FCP1	13	122
GPI12	7	102
HSH155	31	518
HAS1	10	152
YMR290W-A	14	331
LCB1	18	692
LIP1	3	2
ATM1	17	404
PSE1	18	183
NIP1	26	485
PRE5	4	6
RLP7	4	159
LST8	3	47
SIS1	5	161
ARK1	74	3347
KSH1	10	73
SAM50	12	134
GPI15	9	119
BDP1	22	424
NOP2	20	376
GCD10	19	477
IMP4	12	362
TOP2	23	683
POL1	61	1373
MET4	17	710
NOP15	5	80
DBP2	34	1368
RPC19	1	0
YNL114C	6	104
DCP2	30	960
NAF1	13	148
SPC98	31	1148
TOM22	1	0
KRE33	19	856
NAM9	20	566
YSF3	2	4
PGA2	4	4
YNL150W	4	4
RPC31	10	292
INN1	6	40
PGA1	4	16
CBK1	37	794
RPL42A	7	86
RIA1	28	1450
APC1	58	1559
RPS3	0	0
YNL181W	6	52
IPI3	12	217
KAR1	8	95
SRP1	5	110
RIO2	5	57
RAP1	31	734
POP1	34	910
SSU72	1	0
CSL4	9	26
NAR1	21	332
SUI1	6	92
CWC25	2	2
YNL247W	19	585
NRD1	25	872
FOL1	24	723
DSL1	27	1288
LTO1	10	95
ORC5	5	7
POL2	75	2316
YIF1	13	135
PIK1	27	535
SEC2	19	236
POP3	25	1188
SEC21	29	488
RFC3	9	95
MRPS18	7	30
KRI1	2	9
ZIM17	8	538
RFA2	3	3
EMW1	19	356
PFS2	17	159
RPC34	26	1131
PRP2	47	1316
ACC1	73	2048
TIM23	14	625
SEC12	27	578
ARC35	9	312
DBP6	26	697
MVD1	4	101
TRM112	5	47
NOG2	11	83
ESF2	12	255
RPB11	2	4
RCL1	22	410
DIS3	30	802
TSR4	5	28
MIM1	4	18
SMC5	39	1058
PRE6	10	88
RPS15	6	36
RIB2	30	612
NUF2	13	334
BRX1	14	281
AVO1	33	1179
RFC4	11	124
WRS1	18	406
TPT1	2	1
RPL18A	12	213
HRP1	9	114
RPL25	1	0
ALR1	37	1187
HRT1	10	77
YOL134C	19	977
MED7	7	120
CDC33	1	0
NOP8	10	274
PSF3	5	61
DCP1	3	10
UTP23	14	152
HSP10	0	0
DBP5	26	865
RAT1	19	194
NOB1	32	730
SGT1	18	322
SLD7	16	403
RPL3	5	74
CDC21	10	514
UFE1	11	336
RTS2	16	365
RKI1	7	113
NUP1	16	253
YOR102W	4	39
OST2	1	0
VAM3	12	165
TFC7	8	33
RPO31	31	930
RPT5	8	223
RIO1	11	212
PFY1	1	0
THI80	14	420
YOR146W	3	4
SPP2	4	95
SMP3	12	99
RPB2	34	804
PDR5	89	2920
PUP1	8	139
SME1	4	46
MTR10	21	199
GLN4	27	558
YOR169C	6	138
MED4	18	582
HEM15	26	1825
LAS17	7	98
TOA1	2	1
YOR203W	21	177
DED1	10	62
NOC2	21	515
RET1	38	1025
RPB10	2	1
RFC1	37	645
YOR218C	9	17
RPB8	7	136
WTM2	63	2991
MGE1	11	189
KIN4	39	1621
DFR1	14	295
ESA1	19	493
APC5	8	20
CLP1	5	59
SEC63	13	177
TRE2	19	297
CDC31	0	0
RPT4	10	82
GCD1	18	295
RPN8	5	10
GPN2	15	324
FSF1	33	1386
YTM1	7	200
HEM4	9	47
PLP2	12	57
YOR282W	22	726
RRP36	5	23
RRS1	8	184
NOP58	8	37
HSH49	3	35
MYO2	44	931
SCD5	22	355
ALA1	37	471
KRE5	39	1046
RPA43	13	299
RPA190	40	1125
SOG2	53	1803
PRT1	31	1234
PRE10	6	19
MRS6	21	659
NDD1	10	224
NUD1	19	496
TFC8	11	527
RET3	6	51
TAF3	30	2188
RRP12	31	612
SWI1	44	1618
ULP1	14	123
ERG10	11	92
NOP4	40	1428
TIM50	14	265
GCR1	33	474
GPI2	11	89
MOT1	48	1682
SEN54	8	64
SEC16	43	1467
NOG1	34	1541
SEC62	21	591
IDI1	18	266
TFB2	18	241
SPC29	12	188
NAN1	18	189
TBF1	10	206
RPL5	5	24
GIP3	85	2766
YPL142C	2	5
RPL33A	7	94
NOP53	7	56
PRP46	24	527
RAD53	35	648
CDC60	27	751
MEX67	16	233
SPT14	29	865
NAB3	13	207
TPK2	18	377
HRR25	35	602
TYW1	41	1296
IPL1	5	30
SRP72	15	362
NIP7	10	302
BMS1	30	625
SAR1	13	152
CET1	18	157
FAS2	44	1136
NSL1	15	326
RVB2	21	816
SUI3	4	11
YPL238C	1	0
IQG1	37	929
SRP68	6	143
YPL251W	3	14
YAH1	3	35
BBP1	13	388
DIM1	13	111
RPA135	49	1432
TIF6	3	31
MCM4	38	1840
CCL1	11	96
HTS1	11	150
ARP7	10	100
GLN1	26	810
TIP41	26	496
TIF5	10	231
TAH18	15	280
SEC8	31	573
TFB4	15	187
DIB1	10	188
ASA1	7	16
SUA7	9	113
SRP54	14	249
RDS3	4	52
PRE2	13	301
FHL1	26	635
COG4	25	393
YTH1	12	213
RPN7	10	152
RPC40	15	183
DBF20	44	1984
MRD1	19	389
PIS1	9	231
CLB5	26	415
CTR1	37	833
YLH47	33	770
SPN1	16	288
YPR136C	3	4
RRP9	13	194
YPR142C	32	1292
RRP15	13	304
NOC4	20	397
SGV1	37	695
ORC4	8	112
RHO1	0	0
NUT2	11	243
JIP5	18	384
DPB2	15	409
BET2	6	65
YPR177C	17	420
PRP4	43	1673
AOS1	4	24
SEC23	17	213
SMX3	0	0
DPM1	10	391
PZF1	11	104
RPO26	7	66
RPC82	19	281
